code,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
0022,DPS,—,—,—,—,—,—,—,—,—,—
0022,Div Payout,—,—,—,—,—,—,—,—,—,—
0022,Shares,359,260,10,10,10,10,10,10,10,10
0022,BVPS,0.06,—,—,-0.68,—,—,—,—,—,—
0022,OCF,-2,—,—,—,-2,5,—,1,—,—
0022,NP Margin,-7.41,—,—,—,-190.25,15.41,2.90,-4.95,-16.15,-46.01
0022,ROE,-242.96,—,—,—,-171.92,26.20,1.92,-3.16,-11.48,-17.63
0022,Revenue GR,—,—,—,-96.07,-68.25,198.57,3.18,-16.77,—,—
0022,Revenue GR 3Y avg,4154.73,—,—,-82.71,-0.73,36.87,11.17,15.48,—,—
0022,Revenue GR 5Y avg,49.48,—,—,-70.63,5.43,36.53,13.30,—,—,—
0022,Revenue GR 10Y avg,43.60,—,—,—,—,—,—,—,—,—
0022,EPS GR,—,—,—,—,—,—,—,—,—,—
0022,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0022,EPS GR 5Y avg,—,207.35,—,—,—,—,—,—,—,—
0022,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0022,OCF GR,—,—,—,—,—,—,-50.01,540.25,—,—
0022,D/E,0.05,—,—,—,—,—,—,—,—,0.01
0022,Price,0.1450,0.0850,0.0500,0.0050,0.0500,0.0200,0.0600,0.1250,0.2600,0.1600
0177,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0177,Revenue,97,37,60,68,41,41,39,26,—,—
0177,NP,-7,1,-6,1,-4,1,3,1,—,—
0177,EPS,—,—,-0.02,—,-0.01,—,0.01,0.01,—,—
0177,DPS,—,—,—,—,—,—,—,—,—,—
0177,Div Payout,—,—,—,—,—,—,—,—,—,—
0177,Shares,812,668,318,359,359,359,288,249,—,—
0177,BVPS,0.10,0.10,0.07,0.09,0.09,0.09,0.09,—,—,—
0177,OCF,-26,-37,-4,-4,-9,-3,2,7,—,—
0177,NP Margin,-7.46,1.65,-10.11,1.32,-10.40,3.11,8.89,5.01,—,—
0177,ROE,-9.30,1.03,-18.35,3.00,-13.57,3.88,13.35,6.63,—,—
0177,Revenue GR,164.18,-38.96,-11.34,64.90,0.02,6.56,50.09,—,—,—
0177,Revenue GR 3Y avg,12.65,-3.72,13.50,20.68,16.95,—,—,—,—,—
0177,Revenue GR 5Y avg,18.72,-1.00,18.52,—,—,—,—,—,—,—
0177,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0177,EPS GR,—,—,—,—,—,-69.66,130.16,—,—,—
0177,EPS GR 3Y avg,—,—,—,-40.86,—,—,—,—,—,—
0177,EPS GR 5Y avg,—,-40.36,—,—,—,—,—,—,—,—
0177,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0177,OCF GR,—,—,—,—,—,—,-70.63,—,—,—
0177,D/E,0.14,0.15,0.01,—,—,0.01,—,—,—,—
0177,Price,0.0350,0.0550,0.1450,0.1500,0.1900,0.2400,0.1650,0.3100,0.0000,0.0
0171,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
0171,Revenue,96,90,95,84,73,55,50,46,46,8
0171,NP,4,4,4,3,3,3,2,4,3,3
0171,EPS,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.03
0171,DPS,—,0.01,—,0.01,0.01,—,0.01,—,0.01,—
0171,Div Payout,—,32.6,42.6,44.0,22.3,24.7,62.0,—,—,—
0171,Shares,215,215,212,207,197,188,188,188,180,86
0171,BVPS,0.24,0.22,0.21,0.19,0.19,0.17,0.16,0.16,0.11,—
0171,OCF,11,2,2,8,-1,3,3,—,1,—
0171,NP Margin,4.44,4.20,4.23,3.99,4.55,5.51,4.03,8.46,5.76,34.68
0171,ROE,8.49,8.08,9.41,8.50,9.29,9.54,6.73,14.02,11.48,13.38
0171,Revenue GR,6.43,-4.56,13.35,13.74,33.74,9.20,9.13,0.91,492.82,—
0171,Revenue GR 3Y avg,4.81,7.16,19.91,18.43,16.81,6.34,86.89,—,—,—
0171,Revenue GR 5Y avg,11.86,12.44,15.49,12.84,56.98,—,—,—,—,—
0171,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0171,EPS GR,12.43,-6.35,17.39,-5.29,5.59,49.07,-47.83,41.78,-53.05,—
0171,EPS GR 3Y avg,7.32,1.35,5.49,14.24,-6.35,3.31,-29.71,—,—,—
0171,EPS GR 5Y avg,4.33,10.39,-1.80,1.98,-11.38,—,—,—,—,—
0171,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0171,OCF GR,574.01,-13.99,-78.06,—,—,-20.87,—,-75.20,414.25,—
0171,D/E,0.02,0.09,0.11,0.15,0.06,0.08,0.10,0.10,0.13,0.16
0171,Price,0.2050,0.2750,0.2900,0.2400,0.2850,0.1600,0.1550,0.1400,0.1450,0.0000
0006,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0006,Revenue,58,57,51,47,49,53,58,53,45,38
0006,NP,—,—,—,-1,—,1,1,1,1,—
0006,EPS,—,0.01,-0.01,-0.01,0.01,0.02,0.02,0.03,0.02,0.01
0006,DPS,—,—,—,—,—,—,—,—,—,—
0006,Div Payout,—,—,—,—,—,—,—,—,—,—
0006,Shares,49,49,49,49,49,49,49,49,49,49
0006,BVPS,0.54,0.54,0.53,0.54,0.55,0.54,0.53,0.48,0.48,—
0006,OCF,3,-4,-4,—,4,-4,6,-3,3,-2
0006,NP Margin,0.04,0.62,-0.74,-1.33,0.76,1.46,1.47,2.62,2.49,0.97
0006,ROE,0.09,1.36,-1.45,-2.37,1.42,2.95,3.40,5.83,4.88,1.66
0006,Revenue GR,1.04,11.78,8.71,-4.80,-5.98,-9.44,9.26,19.49,18.68,—
0006,Revenue GR 3Y avg,7.08,4.98,-0.91,-6.76,-2.38,5.74,15.71,17.39,10.75,—
0006,Revenue GR 5Y avg,1.91,-0.30,-0.76,1.14,5.70,9.86,12.14,10.10,—,—
0006,Revenue GR 10Y avg,5.81,5.74,4.53,—,—,—,—,—,—,—
0006,EPS GR,-93.15,—,—,—,-50.63,-10.23,-38.89,25.76,205.33,—
0006,EPS GR 3Y avg,—,-2.18,—,—,-35.30,-11.64,32.89,40.43,48.45,—
0006,EPS GR 5Y avg,-49.87,-16.14,—,—,0.79,8.72,20.25,—,—,—
0006,EPS GR 10Y avg,-26.18,0.42,—,—,—,—,—,—,—,—
0006,OCF GR,—,—,—,—,—,—,—,—,—,—
0006,D/E,—,—,—,0.01,0.01,0.02,0.01,—,—,—
0006,Price,0.3100,0.3850,0.2900,0.3000,0.3600,0.3800,0.3200,0.3400,0.3800,0.7500
0038,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0038,Revenue,47,47,58,56,52,63,55,56,53,42
0038,NP,-5,-3,1,2,—,1,1,—,—,—
0038,EPS,-0.03,-0.02,0.01,0.01,—,0.01,0.01,—,—,—
0038,DPS,—,—,—,—,—,—,—,—,—,—
0038,Div Payout,—,—,—,—,—,—,—,—,—,—
0038,Shares,155,150,150,150,150,150,150,150,150,150
0038,BVPS,0.16,0.22,0.23,0.23,0.21,0.21,0.19,0.18,0.18,—
0038,OCF,-4,—,—,4,1,4,3,4,3,-2
0038,NP Margin,-10.70,-7.36,2.01,2.75,-0.28,1.99,2.18,0.27,-0.49,-0.62
0038,ROE,-16.32,-10.56,3.37,4.76,-0.47,4.14,4.18,0.55,-0.93,-0.92
0038,Revenue GR,0.05,-17.93,2.51,9.02,-17.95,13.85,-1.25,5.71,25.67,—
0038,Revenue GR 3Y avg,-5.58,-2.84,-2.85,0.61,-2.65,5.92,9.47,3.44,-9.57,—
0038,Revenue GR 5Y avg,-5.52,-3.04,0.61,1.23,4.15,4.47,-5.04,0.16,—,—
0038,Revenue GR 10Y avg,-0.65,-4.05,0.38,—,—,—,—,—,—,—
0038,EPS GR,—,—,-25.24,—,—,3.75,700.00,—,—,—
0038,EPS GR 3Y avg,—,—,-2.47,8.79,—,—,—,-34.14,—,—
0038,EPS GR 5Y avg,—,—,50.42,—,—,18.85,-12.94,-27.81,—,—
0038,EPS GR 10Y avg,—,—,4.21,—,—,—,—,—,—,—
0038,OCF GR,—,—,—,297.52,-69.88,34.90,-34.71,57.61,—,—
0038,D/E,0.02,—,—,—,—,—,—,—,0.01,0.03
0038,Price,0.1050,0.1300,0.2750,0.1450,0.1400,0.1350,0.1150,0.0800,0.0800,0.0600
0217,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0217,Revenue,105,106,93,—,—,—,—,—,—,—
0217,NP,12,14,8,—,—,—,—,—,—,—
0217,EPS,0.21,0.24,0.15,—,—,—,—,—,—,—
0217,DPS,—,—,—,—,—,—,—,—,—,—
0217,Div Payout,—,—,—,—,—,—,—,—,—,—
0217,Shares,58,58,58,—,—,—,—,—,—,—
0217,BVPS,—,—,—,—,—,—,—,—,—,—
0217,OCF,11,-16,25,—,—,—,—,—,—,—
0217,NP Margin,11.52,13.04,9.13,—,—,—,—,—,—,—
0217,ROE,25.24,35.43,25.71,—,—,—,—,—,—,—
0217,Revenue GR,-0.98,14.97,—,—,—,—,—,—,—,—
0217,Revenue GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0217,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0217,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0217,EPS GR,-12.51,64.10,—,—,—,—,—,—,—,—
0217,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0217,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0217,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0217,OCF GR,—,—,—,—,—,—,—,—,—,—
0217,D/E,—,0.01,0.01,—,—,—,—,—,—,—
0217,Price,0.0000,0.0000, - , - , - ,0.0,0.0,0.0,0.0,0.0
0123,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0123,Revenue,53,60,74,81,74,58,61,44,38,27
0123,NP,-4,-7,—,3,6,5,5,5,5,1
0123,EPS,-0.01,-0.01,—,0.01,0.01,0.01,0.01,0.01,0.01,—
0123,DPS,—,—,—,—,—,—,0.02,—,—,—
0123,Div Payout,—,—,44.4,25.0,36.1,30.0,227.3,—,—,—
0123,Shares,558,558,558,558,558,558,558,558,558,372
0123,BVPS,0.12,0.14,0.15,0.14,0.14,0.13,0.13,0.11,0.11,—
0123,OCF,8,4,5,7,22,17,14,14,11,10
0123,NP Margin,-7.54,-11.99,0.15,3.84,8.77,9.17,8.14,11.05,12.38,3.90
0123,ROE,-5.60,-9.35,0.14,3.87,8.38,7.35,7.26,7.68,7.92,1.86
0123,Revenue GR,-12.35,-19.55,-8.42,10.09,26.41,-3.61,37.61,16.37,39.42,—
0123,Revenue GR 3Y avg,-13.56,-6.74,8.42,10.28,18.80,15.57,30.70,156.88,234.76,—
0123,Revenue GR 5Y avg,-2.11,-0.24,11.07,16.52,22.16,96.57,126.85,55.45,—,—
0123,Revenue GR 10Y avg,43.19,50.44,31.40,—,—,—,—,—,—,—
0123,EPS GR,—,—,-96.43,-51.72,20.83,9.09,1.15,3.57,200.00,—
0123,EPS GR 3Y avg,—,—,-72.48,-13.99,10.06,4.55,46.48,—,—,—
0123,EPS GR 5Y avg,—,—,-52.98,-7.79,32.88,—,—,—,—,—
0123,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0123,OCF GR,87.28,-8.37,-38.00,-65.89,28.51,20.46,-2.21,36.76,10.28,—
0123,D/E,0.21,0.27,0.23,0.12,0.11,0.13,0.23,0.28,0.30,0.34
0123,Price,0.0500,0.0500,0.1550,0.1650,0.2350,0.1350,0.0950,0.0800,0.0900,0.0600
0007,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0007,Revenue,52,43,26,27,53,21,19,16,16,14
0007,NP,7,-19,3,2,10,1,1,2,1,1
0007,EPS,0.02,-0.08,0.01,0.01,0.04,0.05,0.05,0.05,0.03,0.03
0007,DPS,—,—,—,—,—,0.05,0.03,—,—,—
0007,Div Payout,—,—,—,—,—,92.5,68.9,—,—,—
0007,Shares,423,370,285,302,258,237,30,29,26,24
0007,BVPS,0.61,0.68,0.78,0.44,0.40,0.06,0.51,0.40,0.46,—
0007,OCF,-24,2,3,4,10,5,—,2,1,2
0007,NP Margin,12.53,-44.87,11.24,8.07,18.43,5.71,7.16,9.56,4.92,5.71
0007,ROE,3.11,-11.07,1.93,1.74,8.66,2.04,9.16,11.34,6.81,8.03
0007,Revenue GR,21.93,67.10,-5.93,-48.76,152.85,9.54,20.44,3.25,11.48,—
0007,Revenue GR 3Y avg,24.22,-6.96,6.82,12.38,49.41,10.85,11.50,-7.53,0.57,—
0007,Revenue GR 5Y avg,19.95,17.41,9.96,12.03,30.87,0.85,4.82,0.89,—,—
0007,Revenue GR 10Y avg,9.98,10.93,5.33,—,—,—,—,—,—,—
0007,EPS GR,—,—,52.00,-80.95,-1.64,-15.86,-12.12,75.53,-10.48,—
0007,EPS GR 3Y avg,30.27,—,-34.21,-45.98,-10.07,9.08,11.36,13.79,40.35,—
0007,EPS GR 5Y avg,-16.16,—,-26.77,-24.63,2.71,1.73,33.65,71.88,—,—
0007,EPS GR 10Y avg,-7.65,—,12.19,—,—,—,—,—,—,—
0007,OCF GR,—,-14.13,-28.51,-58.88,111.31,—,-86.52,301.13,-74.31,—
0007,D/E,0.02,0.03,0.05,0.03,—,—,—,—,—,—
0007,Price,0.0450,0.1150,0.3300,0.0650,0.1200,0.1350,0.2450,0.1400,0.1300,0.1500
0196,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0196,Revenue,193,191,137,128,105,—,—,—,—,—
0196,NP,14,15,9,7,5,—,—,—,—,—
0196,EPS,0.02,0.02,1.56,0.01,0.01,—,—,—,—,—
0196,DPS,—,—,—,—,—,—,—,—,—,—
0196,Div Payout,—,—,—,—,—,—,—,—,—,—
0196,Shares,732,607,758,758,758,—,—,—,—,—
0196,BVPS,0.11,—,—,—,—,—,—,—,—,—
0196,OCF,11,17,7,4,10,—,—,—,—,—
0196,NP Margin,7.29,7.87,6.89,5.54,4.96,—,—,—,—,—
0196,ROE,20.95,38.97,36.03,38.09,34.07,—,—,—,—,—
0196,Revenue GR,1.13,39.08,7.25,21.46,—,—,—,—,—,—
0196,Revenue GR 3Y avg,14.69,21.91,—,—,—,—,—,—,—,—
0196,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0196,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0196,EPS GR,-99.23,—,6.67,35.69,—,—,—,—,—,—
0196,EPS GR 3Y avg,17.97,560.17,—,—,—,—,—,—,—,—
0196,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0196,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0196,OCF GR,-32.88,151.62,60.79,-55.99,—,—,—,—,—,—
0196,D/E,0.01,0.03,0.10,0.26,0.51,—,—,—,—,—
0196,Price,0.2300,0.2150,0.0000,0.0000, - ,0.0,0.0,0.0,0.0,0.0
0202,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0202,Revenue,62,81,77,66,—,—,—,—,—,—
0202,NP,3,7,9,6,—,—,—,—,—,—
0202,EPS,0.01,0.02,0.02,0.01,—,—,—,—,—,—
0202,DPS,—,—,—,—,—,—,—,—,—,—
0202,Div Payout,—,—,—,—,—,—,—,—,—,—
0202,Shares,454,397,525,525,—,—,—,—,—,—
0202,BVPS,0.11,—,—,—,—,—,—,—,—,—
0202,OCF,4,6,2,9,—,—,—,—,—,—
0202,NP Margin,4.85,8.80,12.32,9.56,—,—,—,—,—,—
0202,ROE,5.19,17.74,45.27,34.30,—,—,—,—,—,—
0202,Revenue GR,-23.40,5.12,15.73,—,—,—,—,—,—,—
0202,Revenue GR 3Y avg,-2.33,—,—,—,—,—,—,—,—,—
0202,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0202,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0202,EPS GR,-51.25,-24.92,49.25,—,—,—,—,—,—,—
0202,EPS GR 3Y avg,-18.25,—,—,—,—,—,—,—,—,—
0202,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0202,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0202,OCF GR,-26.80,234.14,-79.30,—,—,—,—,—,—,—
0202,D/E,0.03,0.16,0.41,0.28,—,—,—,—,—,—
0202,Price,0.3150,0.2400,0.0000, - , - ,0.0,0.0,0.0,0.0,0.0
0032,Year End,2018-04,2017-04,2016-04,2015-05,2014-05,2013-05,2012-05,2011-05,2010-05,2009-05
0032,Revenue,118,151,128,151,142,142,107,90,82,79
0032,NP,6,-5,-31,12,22,25,2,-12,-5,-6
0032,EPS,0.01,-0.01,-0.04,0.02,0.01,0.04,—,-0.03,-0.01,-0.01
0032,DPS,—,—,—,0.01,0.01,—,—,—,—,—
0032,Div Payout,—,—,—,—,—,—,—,—,—,—
0032,Shares,773,773,779,580,705,646,476,439,400,324
0032,BVPS,—,—,—,—,—,—,—,—,—,—
0032,OCF,—,—,—,-36,17,16,2,-10,—,—
0032,NP Margin,5.06,-3.56,-23.86,7.73,15.64,17.66,2.01,-13.08,-6.59,-7.53
0032,ROE,4.39,-4.00,-22.68,7.75,19.07,27.01,2.78,-14.01,-7.09,-9.55
0032,Revenue GR,-21.58,17.17,-16.01,6.39,-0.20,32.78,19.43,8.95,3.52,—
0032,Revenue GR 3Y avg,-8.04,2.09,-3.38,12.13,16.54,20.00,10.44,-6.59,-8.07,—
0032,Revenue GR 5Y avg,-3.69,7.20,7.61,12.90,12.29,5.26,0.22,—,—,—
0032,Revenue GR 10Y avg,0.73,3.62,—,—,—,—,—,—,—,—
0032,EPS GR,—,—,—,-40.88,-34.99,—,—,—,—,—
0032,EPS GR 3Y avg,-28.02,—,—,64.69,—,—,—,—,—,—
0032,EPS GR 5Y avg,-32.26,—,—,—,—,—,-27.20,—,—,—
0032,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0032,OCF GR,—,—,—,—,2.22,575.02,—,—,—,—
0032,D/E,0.01,0.02,0.03,0.03,0.04,0.05,0.07,0.09,0.10,0.05
0032,Price,0.3600,0.2450,0.2400,0.4900,0.5350,0.7900,0.7350,0.7100,0.2400,0.2000
0173,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0173,Revenue,—,—,23,18,27,36,37,39,35,—
0173,NP,-1,57,6,2,-3,2,5,—,8,—
0173,EPS,—,0.42,0.04,0.02,0.07,0.02,0.04,—,0.31,—
0173,DPS,—,—,—,—,—,—,—,—,—,—
0173,Div Payout,—,—,—,—,—,—,—,—,—,—
0173,Shares,135,135,135,135,135,135,135,110,26,—
0173,BVPS,0.04,0.05,0.45,0.39,0.27,0.17,0.21,0.04,—,—
0173,OCF,2,-7,3,1,3,2,3,1,2,—
0173,NP Margin,—,—,25.18,12.37,-9.67,5.81,13.89,0.02,22.87,—
0173,ROE,-9.73,182.90,11.00,5.07,-7.08,6.31,20.20,0.05,153.12,—
0173,Revenue GR,—,—,31.84,-33.81,-25.60,-3.64,-3.36,9.54,—,—
0173,Revenue GR 3Y avg,—,—,-13.41,-22.01,-11.52,0.66,—,—,—,—
0173,Revenue GR 5Y avg,—,—,-9.58,-12.87,—,—,—,—,—,—
0173,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0173,EPS GR,—,862.64,169.33,—,—,-59.71,—,-99.98,—,—
0173,EPS GR 3Y avg,—,—,41.21,-25.03,—,-63.19,—,—,—,—
0173,EPS GR 5Y avg,—,61.31,279.19,-44.61,—,—,—,—,—,—
0173,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0173,OCF GR,—,—,169.17,-60.56,29.47,-31.34,320.91,-49.53,—,—
0173,D/E,—,—,—,—,—,—,—,—,—,—
0173,Price,0.1200,0.2000,0.4000,0.5050,0.5900,0.7750,0.6200,0.3700,0.6100,0.0000
0200,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06
0200,Revenue,58,35,27,26,14,—,—,—,—,—
0200,NP,9,7,7,5,2,—,—,—,—,—
0200,EPS,0.02,0.02,0.03,0.01,0.01,—,—,—,—,—
0200,DPS,—,—,—,—,—,—,—,—,—,—
0200,Div Payout,—,—,—,—,—,—,—,—,—,—
0200,Shares,375,371,279,371,371,—,—,—,—,—
0200,BVPS,0.13,—,—,—,—,—,—,—,—,—
0200,OCF,2,13,9,10,1,—,—,—,—,—
0200,NP Margin,14.78,19.16,26.30,17.54,14.71,—,—,—,—,—
0200,ROE,21.66,33.69,48.62,46.38,28.31,—,—,—,—,—
0200,Revenue GR,63.96,33.32,3.11,78.83,—,—,—,—,—,—
0200,Revenue GR 3Y avg,31.11,34.96,—,—,—,—,—,—,—,—
0200,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0200,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0200,EPS GR,24.99,-2.86,54.19,113.68,—,—,—,—,—,—
0200,EPS GR 3Y avg,23.24,47.37,—,—,—,—,—,—,—,—
0200,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0200,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0200,OCF GR,-82.06,44.52,-7.78,—,—,—,—,—,—,—
0200,D/E,0.11,0.30,0.44,0.96,1.58,—,—,—,—,—
0200,Price,1.4200,0.0000,0.0000, - , - ,0.0,0.0,0.0,0.0,0.0
0106,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06
0106,Revenue,23,21,21,19,17,12,14,13,15,18
0106,NP,8,8,8,7,5,3,5,3,5,6
0106,EPS,0.04,0.04,0.04,0.04,0.03,0.02,0.03,0.02,0.02,0.03
0106,DPS,0.03,0.03,0.03,0.02,0.01,0.04,0.02,0.02,0.02,0.04
0106,Div Payout,76.5,72.1,72.3,50.8,64.1,186.9,180.2,—,80.9,102.6
0106,Shares,178,178,178,180,181,182,184,185,186,188
0106,BVPS,0.20,0.19,0.18,0.17,0.15,0.15,0.17,0.18,0.17,0.16
0106,OCF,6,8,7,9,3,3,4,4,6,5
0106,NP Margin,34.73,37.35,36.69,36.39,31.31,28.40,34.51,25.38,29.70,36.48
0106,ROE,21.50,22.43,22.80,22.09,18.60,11.55,15.19,10.90,14.67,19.98
0106,Revenue GR,8.01,2.24,9.19,10.83,41.79,-12.95,2.69,-13.19,-11.91,-9.73
0106,Revenue GR 3Y avg,6.44,7.36,19.72,11.01,8.22,-8.11,-7.74,-11.62,-13.60,-5.69
0106,Revenue GR 5Y avg,13.64,8.84,8.93,4.05,-0.62,-9.21,-10.48,-8.50,-2.74,—
0106,Revenue GR 10Y avg,1.58,-1.29,-0.16,0.60,—,—,—,—,—,—
0106,EPS GR,—,—,—,36.05,57.22,-27.52,40.22,-25.51,-27.57,-10.03
0106,EPS GR 3Y avg,—,10.81,28.85,15.74,16.91,-8.86,-8.88,-21.41,-21.16,-11.26
0106,EPS GR 5Y avg,16.42,9.17,16.80,10.12,-2.92,-13.18,-12.53,-17.72,-9.64,—
0106,EPS GR 10Y avg,0.54,-2.28,-1.97,-0.25,—,—,—,—,—,—
0106,OCF GR,-25.21,9.68,-24.82,231.03,-14.53,-22.75,3.03,-28.71,26.75,-35.12
0106,D/E,—,—,—,—,—,—,—,—,—,—
0106,Price,0.6850,0.6450,0.8650,0.5200,0.4050,0.3800,0.2500,0.2800,0.3200,0.5300
0133,Year End,2018-12,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06,2009-06
0133,Revenue,31,30,37,43,22,9,4,9,19,17
0133,NP,-16,-3,4,3,2,1,-8,-15,—,-11
0133,EPS,-0.04,-0.01,0.01,0.04,0.07,0.05,-1.87,-3.74,0.05,4.01
0133,DPS,—,—,—,—,—,—,—,—,—,—
0133,Div Payout,—,—,—,—,—,—,—,—,—,—
0133,Shares,428,592,355,83,34,20,4,4,4,3
0133,BVPS,0.17,—,—,—,—,—,—,—,—,—
0133,OCF,-10,-18,—,-38,-3,-9,-2,-1,-6,1
0133,NP Margin,-51.31,-11.38,10.31,6.98,10.16,9.74,-199.90,-153.82,1.06,-65.17
0133,ROE,-7.08,-2.07,2.75,3.25,5.03,3.34,-69.94,-84.29,0.92,-43.57
0133,Revenue GR,2.30,-18.11,-14.42,91.13,140.89,142.10,-59.42,-50.84,15.85,—
0133,Revenue GR 3Y avg,-8.75,10.23,57.95,123.38,33.27,-21.54,-38.63,-26.81,-8.21,—
0133,Revenue GR 5Y avg,24.48,50.85,31.09,17.33,6.15,-17.37,-31.19,—,—,—
0133,Revenue GR 10Y avg,2.42,1.89,—,—,—,—,—,—,—,—
0133,EPS GR,—,—,-70.50,-45.56,44.68,—,—,—,-98.74,—
0133,EPS GR 3Y avg,—,—,-38.52,—,—,-2.96,—,—,-72.66,—
0133,EPS GR 5Y avg,—,—,—,-6.36,-55.93,-31.92,—,—,—,—
0133,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0133,OCF GR,—,—,—,—,—,—,—,—,—,—
0133,D/E,—,—,—,0.01,0.19,0.28,—,—,0.37,0.37
0133,Price,0.0500,0.0600,0.1050,0.0650,0.1350,0.0750,0.0800,0.0750,0.3500,0.2000
0109,Year End,2019-01,2018-01,2017-01,2016-01,2015-01,2014-01,2013-01,2012-01,2011-01,2010-01
0109,Revenue,14,12,45,12,16,34,12,9,11,9
0109,NP,1,1,-1,-4,-7,-6,-8,—,-2,-2
0109,EPS,—,—,—,-0.01,-0.01,-0.01,-0.03,—,-0.01,-0.01
0109,DPS,—,—,—,—,—,—,—,—,—,—
0109,Div Payout,—,—,—,—,—,—,—,—,—,—
0109,Shares,"1,149","1,148","1,249",885,885,460,294,158,158,158
0109,BVPS,0.04,0.03,0.03,0.04,0.02,0.04,0.06,0.02,0.03,—
0109,OCF,-1,—,-25,-3,-4,-1,-14,—,-1,-2
0109,NP Margin,10.07,8.81,-2.20,-32.68,-43.40,-17.55,-66.94,-4.76,-21.96,-19.47
0109,ROE,4.03,3.30,-3.23,-12.73,-28.46,-38.94,-80.22,-10.46,-43.70,-22.64
0109,Revenue GR,10.89,-72.76,271.14,-21.60,-53.95,178.35,34.33,-15.86,25.92,—
0109,Revenue GR 3Y avg,3.88,-7.46,10.25,0.17,19.86,46.53,12.48,-3.33,7.76,—
0109,Revenue GR 5Y avg,-16.55,0.32,38.03,2.58,12.78,27.56,7.18,-13.47,-5.27,—
0109,Revenue GR 10Y avg,3.18,3.69,9.29,-1.42,—,—,—,—,—,—
0109,EPS GR,16.67,—,—,—,—,—,—,—,—,—
0109,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
0109,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
0109,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0109,OCF GR,—,—,—,—,—,—,—,—,—,—
0109,D/E,—,—,0.01,—,0.12,0.31,—,—,0.01,0.51
0109,Price,0.0250,0.0200,0.0350,0.0350,0.0400,0.0450,0.0900,0.0800,0.1300,0.0700
0158,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
