code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,intrinsic,Price_A,Price_B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,EY avg,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,check NP,check EPS GR,check OCF,neg Revenue,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
7088,POH HUAT RESOURCES HOLDINGS BERHAD,Consumer Products & Services,2019-10-01,10,2.5,2.51,0.46,2.08,1.56,0.99,0.99,0.69,1.589,1.5986,5.0,0.19,0.19,0.0,0.0,12.02,14.99,0.0,0.0,6.08,5.71,20.75,13.23,8.99,2.42,2.42,-0.59,17.32,12.51,13.24,12.91,12.51,3.16,4.36,4.19,3.16,25.15,1,0,1,7,+,2+5+9,+,356,701,0.05,0.22,13,71,0,0,0.5,0.0,1.0,0.0,1.0
7087,MAGNI-TECH INDUSTRIES BERHAD,Consumer Products & Services,2019-04-01,10,4.0,6.61,1.99,2.13,1.6,1.74,1.86,1.24,2.74,1.37,7.0,0.26,0.14,0.09,4.63,19.31,20.64,0.0,0.0,7.22,17.61,33.25,25.43,23.7,7.65,7.65,19.55,23.83,4.39,5.17,4.76,4.39,1.12,1.07,0.96,1.12,20.28,1,0,1,1+2+10,+,2+10,+,377,1073,0.04,0.24,13,53,0,5,0.5,0.5,1.0,1.0,1.0
7085,LTKM BERHAD,Consumer Products & Services,2019-03-01,10,2.0,-0.93,-0.08,-0.08,-0.06,1.1,1.08,0.975,1.36,1.85,-111.0,-0.01,-0.01,0.02,1.85,-0.52,8.77,0.2,0.22,9.7,4.54,181.0,92.77,37.22,8.36,21.64,-5.8,8.36,7.56,8.79,11.08,7.56,2.36,2.46,3.14,2.36,28.56,1,0,1,3+4+7+10,+,2+4+8+9+10,+,131,196,0.13,0.16,21,23,0,2,0.0,0.0,1.0,0.0,1.0
7084,QL RESOURCES BERHAD,Consumer Products & Services,2019-03-01,10,2.5,5.82,0.58,1.52,1.14,7.21,8.47,6.5,8.65,1.27,57.0,0.15,0.02,0.04,0.53,11.63,11.63,0.3,0.3,6.63,24.71,52.92,38.82,36.47,3.84,4.06,3.84,6.02,2.85,2.29,2.54,2.85,0.7,0.61,0.66,0.7,23.5,1,0,1,10,+,1+4+7+8+10,+,1476,3619,0.07,0.13,172,292,0,0,0.5,0.0,1.0,0.0,1.0
7082,SYF RESOURCES BERHAD,Consumer Products & Services,2019-07-01,10,1.5,-0.26,-0.0,-0.71,-0.53,0.16,0.165,0.135,0.225,0.39,-2.0,-0.07,-0.42,0.01,7.58,-18.28,-16.44,0.19,0.05,3.3,-32.0,39.33,3.66,4.82,0.0,0.0,0.0,0.0,0.0,-10.19,-2.43,0.0,1.05,3.49,2.09,1.05,1.62,0,0,0,1+2+3+9+10,1+2+9+10,1+2+3+7+8+9+10,5+8,172,242,-0.05,-0.07,1,11,0,5,0.0,0.0,0.5,0.0,1.0
7080,PERMAJU INDUSTRIES BERHAD,Consumer Products & Services,2017-12-01,10,1.0,0.4,-0.0,-0.2,-0.15,0.67,0.61,0.48,1.07,0.7,-25.0,-0.02,-0.03,0.0,0.0,-3.44,-4.65,0.0,0.0,-6.28,-37.0,-3.5,-20.25,-10.02,0.0,0.0,0.0,0.0,-15.6,-19.0,-20.4,-15.6,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+4+5+6+8+10,156,70,-0.04,-0.03,-3,-2,0,0,0.0,0.0,0.0,0.0,1.0
7062,KHIND HOLDINGS BERHAD,Consumer Products & Services,2018-12-01,10,1.5,1.18,0.0,0.62,0.46,1.42,1.55,1.25,1.75,3.3,33.0,0.05,0.03,0.0,0.0,1.41,1.22,0.23,0.25,2.99,5.12,42.25,23.68,14.7,0.0,-36.56,-37.26,-14.61,10.95,5.62,7.45,10.95,3.88,1.87,2.66,3.88,24.48,1,0,0,2+5+10,+,1+2+4+5+8+10,+,184,349,0.2,0.04,18,-5,0,0,0.5,0.0,0.0,0.0,1.0
7060,NEW HOONG FATT HOLDINGS BERHAD,Consumer Products & Services,2018-12-01,10,2.0,2.43,0.0,2.48,1.86,2.18,1.94,1.85,2.86,5.61,11.0,0.18,0.09,0.03,1.55,3.21,3.17,0.01,0.02,9.4,6.97,20.0,13.48,11.62,0.0,-10.06,-7.02,-2.63,9.38,8.74,7.67,9.38,3.71,3.46,3.35,3.71,37.95,1,0,1,5+6+8+10,+,1+2+5+6+8+10,+,203,257,0.27,0.17,39,51,0,2,0.0,0.0,1.0,0.0,1.0
7052,PADINI HOLDINGS BERHAD,Consumer Products & Services,2019-06-01,10,3.5,3.82,1.31,2.94,2.2,2.5,2.74,1.78,3.974,1.19,11.0,0.25,0.09,0.12,4.2,21.01,22.99,0.64,0.0,10.8,8.44,22.11,15.27,13.32,5.24,5.24,11.99,12.45,8.06,5.99,7.17,8.06,4.25,2.43,3.8,4.25,53.48,1,0,0,+,+,1+5+7,+,521,1783,0.09,0.24,94,127,0,5,1.0,0.0,1.0,1.0,0.5
7048,ATLAN HOLDINGS BHD,Consumer Products & Services,2019-02-01,10,1.0,1.79,0.0,1.79,1.34,3.94,3.73,3.68,4.48,2.03,38.0,0.1,0.03,0.2,5.36,4.82,7.59,0.23,0.06,10.02,5.89,29.83,17.86,19.56,0.0,-2.54,-28.0,-2.05,6.8,4.03,4.02,6.8,4.53,4.61,5.15,4.53,79.46,1,0,0,1+5+8+10,+,1+2+4+5+7+9+10,+,696,775,0.4,0.16,81,49,0,5,0.0,0.0,0.0,0.0,1.0
7035,CCK CONSOLIDATED HOLDINGS BERHAD,Consumer Products & Services,2018-12-01,10,2.5,2.75,0.84,0.29,0.22,0.4,0.5,0.3,0.6,0.44,9.0,0.05,0.1,0.01,2.5,12.11,10.21,0.02,0.02,3.65,7.9,102.0,54.95,37.74,16.88,23.43,16.88,-0.84,4.1,7.67,5.4,4.1,1.38,1.78,1.37,1.38,26.47,1,0,1,10,+,1+5+6+10,+,329,639,0.02,0.04,20,32,0,4,0.5,0.0,1.0,0.0,1.0
7006,LATITUDE TREE HOLDINGS BERHAD,Consumer Products & Services,2019-06-01,10,1.0,0.49,0.1,0.3,0.22,2.43,2.0,1.7,3.92,5.95,64.0,0.03,0.02,0.06,3.0,0.53,3.49,0.02,0.02,5.67,3.76,28.67,16.22,9.18,3.34,-35.58,-18.78,3.34,16.28,7.51,10.08,16.28,2.88,1.58,1.71,2.88,17.57,1,0,1,1+2+7+9,+,2+3+4+8+9,+,507,730,0.29,0.2,40,13,0,5,0.0,0.0,0.0,0.0,1.0
6939,FIAMMA HOLDINGS BERHAD,Consumer Products & Services,2019-09-01,10,1.5,1.2,0.18,0.79,0.59,0.41,0.5,0.35,0.54,1.04,7.0,0.07,0.14,0.02,4.0,6.44,5.79,0.13,0.1,10.71,8.08,26.22,17.15,14.71,2.57,9.15,-9.18,2.57,7.63,10.69,9.12,7.63,2.46,3.35,3.28,2.46,29.71,1,0,0,1+4+5,+,1+3+4+8,+,201,337,0.06,0.06,14,0,0,5,0.5,0.0,0.0,0.0,1.0
6633,LEONG HUP INTERNATIONAL BERHAD,Consumer Products & Services,2019-12-01,5,2.0,0.33,0.0,0.32,0.24,0.65,0.6,0.43,1.1,0.4517,20.0,0.03,0.05,0.02,2.67,6.77,10.23,0.51,0.6,3.01,0.0,22.0,11.0,4.4,0.0,-5.42,0.0,0.0,4.55,0.0,0.0,0.0,2.27,0.0,0.0,0.0,7.28,1,0,1,5,+,1+5,+,4701,6043,0.03,0.04,301,671,0,4,0.5,0.5,1.0,0.0,0.0
6599,AEON CO. (M) BHD,Consumer Products & Services,2019-12-01,10,1.5,3.36,0.66,0.49,0.37,1.21,1.08,0.91,1.83,1.19,18.0,0.06,0.06,0.04,3.7,5.03,5.88,1.35,1.39,4.39,17.75,94.13,55.94,43.91,11.06,11.06,-12.48,-1.98,3.12,4.79,4.07,3.12,1.43,2.41,2.13,1.43,41.32,1,0,1,10,+,4+5+6,+,2894,4539,0.12,0.08,368,689,0,5,0.5,0.0,1.0,0.0,0.0
6432,APOLLO FOOD HOLDINGS BERHAD,Consumer Products & Services,2019-04-01,10,1.0,3.36,0.0,3.22,2.42,2.99,3.28,2.45,4.09,2.99,18.0,0.18,0.05,0.2,6.1,5.93,7.13,0.0,0.0,11.58,9.35,27.93,18.64,15.33,0.0,-16.33,-12.22,-1.81,7.34,4.56,5.4,7.34,5.97,5.86,5.46,5.97,78.99,1,0,1,1+2+4+5+6+10,+,2+3+5+9+10,+,160,189,0.31,0.22,32,29,0,5,0.0,0.0,0.0,0.0,1.0
6351,AMWAY (MALAYSIA) HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,2.5,6.35,0.0,5.28,3.96,5.05,4.9,4.5,6.16,1.35,16.0,0.31,0.06,0.28,5.61,23.05,23.3,0.03,0.03,8.79,16.84,24.15,20.49,19.53,0.0,-2.17,-12.52,-3.43,5.2,5.09,4.77,5.2,3.56,3.18,3.43,3.56,70.33,1,0,0,1+2+3,+,1+3+4+5+6,+,719,966,0.48,0.31,94,62,0,5,0.5,0.0,0.0,1.0,1.0
6203,KHEE SAN BERHAD,Consumer Products & Services,2018-06-01,10,1.5,-8.24,-2.44,-5.53,-4.15,0.3,0.325,0.165,0.56,0.66,0.0,-0.67,-2.06,0.01,3.08,-101.32,2.49,0.02,0.01,3.75,5.93,18.67,12.3,11.39,3.64,-10.37,-10.47,3.64,9.25,4.37,6.01,9.25,1.0,1.02,0.61,1.0,0.0,1,0,0,1+2+10,+,2+3+4+8+10,+,60,140,0.03,0.04,6,0,0,5,0.5,0.0,0.0,0.0,1.0
6068,PCCS GROUP BERHAD,Consumer Products & Services,2019-03-01,10,1.5,0.12,0.97,0.29,0.22,0.32,0.28,0.16,0.635,0.6907,4.0,0.06,0.21,0.01,3.57,9.28,15.42,0.14,0.07,-0.26,-12.0,16.0,2.0,1.85,16.21,0.0,16.21,0.0,-3.61,4.14,-7.95,-3.61,0.22,0.75,0.45,0.22,2.54,0,0,0,1+3+5+7+8+9+10,3+4+5+7+9,2+3+4+5+6+7+8+9+10,3+4,448,438,0.08,0.1,63,30,0,5,0.0,0.0,0.0,0.5,1.0
5983,MBM RESOURCES BHD,Consumer Products & Services,2018-12-01,10,1.0,2.03,1.68,5.03,3.77,3.15,2.86,2.5,4.47,4.47,6.0,0.51,0.18,0.22,7.69,11.34,11.01,0.01,0.05,4.97,-6.29,14.28,3.99,8.22,3.3,25.6,4.31,3.3,8.01,0.9,4.84,8.01,2.18,1.86,2.45,2.18,17.65,0,0,0,3+5+6+10,2,1+2+3+4+5+6+8+10,3+7+8+9,1180,1925,0.18,0.42,55,65,0,5,0.0,0.0,0.0,0.0,1.0
5908,DKSH HOLDINGS (MALAYSIA) BERHAD,Consumer Products & Services,2018-12-01,10,1.0,3.04,1.64,2.16,1.62,2.11,2.64,1.68,2.99,3.9344,11.0,0.25,0.09,0.1,3.79,6.3,7.65,1.06,0.05,1.19,4.85,19.43,12.14,10.1,6.58,6.58,-23.91,45.39,11.33,11.03,9.55,11.33,2.47,3.56,3.08,2.47,20.68,1,0,0,3+10,+,1+4+5+10,+,3560,6010,0.14,0.28,164,32,0,5,0.5,0.0,0.0,0.0,0.5
5886,MINTYE BERHAD,Consumer Products & Services,2019-01-01,10,2.0,-0.28,-0.0,-0.23,-0.17,0.96,1.33,0.76,1.36,1.77,-108.0,-0.01,-0.01,0.02,1.13,-0.7,1.51,0.0,0.0,7.86,10.82,44.67,27.74,22.4,0.0,-27.58,-16.64,-0.77,5.38,2.93,4.28,5.38,5.14,3.68,3.29,5.14,128.88,1,0,0,1+3+6+7+9+10,+,2+3+5+6+7+9+10,+,51,44,0.11,0.03,0,7,0,1,0.0,0.0,1.0,0.0,1.0
5681,PETRONAS DAGANGAN BHD,Consumer Products & Services,2019-12-01,10,2.0,13.89,0.51,7.84,5.88,20.44,20.3,17.5,26.409,5.59,40.0,0.51,0.03,0.85,4.19,9.16,13.97,0.03,0.03,3.31,15.65,38.81,27.23,27.31,1.0,-4.24,10.58,1.0,3.91,4.4,4.08,3.91,2.78,2.99,2.62,2.78,61.91,1,0,0,4+5+6+8+10,+,1+2+6+7+8+10,+,20687,30294,0.76,0.83,0,2409,0,5,0.0,0.0,1.0,0.0,1.0
5657,PARKSON HOLDINGS BERHAD,Consumer Products & Services,2019-06-01,10,0.5,-3.57,-0.0,-2.96,-2.22,0.13,0.095,0.065,0.27,1.69,0.0,-0.24,-2.53,0.0,0.0,-14.26,-6.04,2.88,1.13,3.37,-9.0,38.75,14.88,13.14,0.0,0.0,0.0,0.0,-6.73,-26.99,-17.9,-6.73,0.89,0.0,0.0,0.89,23.51,0,0,0,2,1+2+3+4,1+2+3+4+5+6+7+10,4,2722,3738,0.21,-0.12,855,86,0,0,0.5,0.0,0.0,0.0,0.0
5592,GRAND CENTRAL ENTERPRISES BHD,Consumer Products & Services,2019-12-01,10,1.0,0.23,-0.0,-0.65,-0.49,0.37,0.325,0.3,0.5,1.08,-10.0,-0.03,-0.09,0.0,0.0,-3.15,-3.09,0.0,0.0,-4.73,-61.5,46.25,-7.62,-4.49,0.0,0.0,0.0,0.0,-0.07,-4.74,-4.21,-0.07,3.76,2.67,2.95,3.76,115.76,0,0,0,2+3+4+5+6+7+8+9+10,1+2+3+4+5+6,1+2+3+4+5+6+7+10,1+2+3+4,40,24,0.02,-0.03,11,-3,0,0,0.0,0.0,0.0,0.0,1.0
5584,YEE LEE CORPORATION BHD,Consumer Products & Services,2018-12-01,10,2.5,1.21,0.08,1.32,0.99,1.91,2.06,1.7,2.35,3.3778,17.0,0.12,0.06,0.04,1.94,3.66,6.04,0.04,0.03,3.59,6.0,14.13,10.07,9.62,0.67,4.22,0.67,7.04,11.09,10.4,9.1,11.09,1.97,1.96,1.71,1.97,14.57,1,0,1,6+7+10,+,1+2+5+8+10,+,703,1122,0.11,0.2,18,59,0,2,0.5,0.0,1.0,0.0,1.0
5533,OCB BERHAD,Consumer Products & Services,2019-12-01,10,1.5,-0.73,-0.0,-3.05,-2.29,0.39,0.36,0.3,0.56,1.81,-1.0,-0.26,-0.72,0.0,0.0,-14.23,-13.28,0.1,0.1,-0.74,-10.4,16.0,2.8,4.61,0.0,0.0,0.0,0.0,-6.33,-37.27,-19.52,-6.33,0.84,0.54,1.07,0.84,17.49,0,0,1,1+2+3+5+7+9+10,1+2+3+10,1+2+3+4+5+7+9+10,,415,245,-0.05,-0.26,14,14,0,0,0.0,0.0,0.5,0.0,1.0
5517,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,Consumer Products & Services,2018-12-01,10,2.5,4.22,0.51,1.78,1.34,4.76,4.4,4.2,5.9,2.3999,31.0,0.14,0.03,0.15,3.41,6.0,6.64,0.0,0.0,16.3,15.19,45.07,30.13,29.51,3.66,-18.35,-11.55,3.66,3.72,3.2,3.64,3.72,2.39,2.75,2.55,2.39,53.48,1,0,1,4+10,+,1+2+3+5+8+10,+,367,551,0.08,0.16,138,151,0,5,0.5,0.0,1.0,0.0,1.0
5278,RHONE MA HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,7,2.5,0.28,0.0,0.51,0.38,0.67,0.65,0.59,0.845,0.6,15.0,0.04,0.06,0.01,1.54,7.4,8.17,0.28,0.23,11.28,0.0,14.07,7.04,7.62,0.0,-10.65,-13.87,0.0,7.53,7.67,0.0,0.0,3.66,4.88,0.0,0.0,27.73,1,0,0,1+2+7,+,1+2+4+5+7,+,84,119,0.07,0.05,0,7,0,2,0.5,0.0,1.0,0.0,1.0
5275,MYNEWS HOLDINGS BERHAD,Consumer Products & Services,2019-10-01,5,3.0,0.91,0.22,0.28,0.21,0.88,0.83,0.575,1.49,0.45,25.0,0.03,0.04,0.01,1.2,7.47,10.12,0.21,0.2,6.5,0.0,60.5,30.25,37.4,7.19,7.19,0.0,0.0,2.29,2.47,0.0,0.0,0.61,0.62,0.0,0.0,34.56,1,0,1,5,+,5,+,218,517,0.03,0.04,8,83,0,1,0.5,0.5,1.0,0.0,1.0
5260,ONLY WORLD GROUP HOLDINGS BERHAD,Consumer Products & Services,2019-06-01,6,2.0,-1.75,-0.0,-0.42,-0.32,0.35,0.315,0.155,0.74,0.91,-8.0,-0.04,-0.13,0.0,0.0,-4.6,-1.01,0.23,0.28,9.09,0.0,87.5,43.75,41.0,0.0,0.0,0.0,0.0,1.77,1.14,1.77,0.0,0.19,0.0,0.19,0.0,5.33,0,0,1,1+6,1,1+3+4+5+6,,83,120,0.09,0.0,13,18,0,0,0.5,0.0,0.5,0.0,1.0
5250,7-ELEVEN MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,2018-12-01,9,3.0,1.5,0.03,0.47,0.35,1.33,1.3,1.21,1.56,0.0893,30.0,0.04,0.03,0.02,1.77,49.05,61.69,6.06,0.48,2.5,0.0,75.0,37.5,28.12,0.7,0.7,5.38,0.0,2.58,2.69,2.83,0.0,1.02,1.58,1.23,0.0,24.1,1,0,0,9,+,3+4+9,+,1314,2217,0.02,0.04,0,0,0,2,0.5,0.0,1.0,1.0,0.5
5248,BERMAZ AUTO BERHAD,Consumer Products & Services,2019-04-01,10,3.5,1.57,1.36,1.15,0.86,1.54,1.31,0.935,2.78,0.4118,10.0,0.14,0.11,0.21,16.22,33.0,50.71,0.13,0.0,7.66,0.0,22.44,11.22,10.31,9.74,9.74,13.46,0.0,6.27,6.55,6.37,0.0,3.64,4.86,4.27,0.0,33.47,1,0,0,3+10,+,3+4+10,+,287,2520,0.01,0.23,0,0,0,5,0.5,0.0,1.0,1.0,1.0
5247,KAREX BERHAD,Consumer Products & Services,2019-06-01,10,2.5,-0.0,-0.0,0.0,0.0,0.39,0.545,0.26,0.645,0.48,-603.0,-0.0,-0.0,0.0,0.92,-0.19,0.52,0.05,0.02,9.93,0.0,82.0,41.0,31.59,0.0,-66.5,-45.18,0.0,1.58,0.99,1.57,0.0,0.9,1.41,1.08,0.0,28.26,1,0,1,1+6+10,+,1+2+3+9+10,+,157,378,0.02,0.0,17,32,0,0,0.5,0.0,1.0,0.0,1.0
5242,SOLID AUTOMOTIVE BERHAD,Consumer Products & Services,2019-04-01,7,1.5,0.0,0.0,0.0,0.0,0.27,0.225,0.22,0.375,0.38,45.0,0.0,0.0,0.0,0.0,1.32,1.0,0.1,0.14,4.83,0.0,133.0,66.5,63.86,0.0,-37.9,-33.2,0.0,1.46,1.22,1.29,0.0,0.5,0.27,0.6,0.0,44.1,1,0,0,4+7,+,1+2+3+4+6+7,+,109,167,0.04,0.0,15,-6,0,0,0.5,0.0,0.0,0.0,1.0
5238,AirAsia X Berhad,Consumer Products & Services,2018-12-01,7,1.0,-1.21,-0.0,-1.2,-0.9,0.11,0.1,0.04,0.25,0.05,-1.0,-0.12,-1.2,0.0,0.0,-236.0,-38.6,25.53,0.86,-4.34,-12.9,33.0,10.05,5.0,0.0,0.0,0.0,0.0,-22.73,-11.21,-32.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,1+4+5+6,1+2+3+4+5+6+7,4+5+7,1967,4571,0.1,-0.07,-37,98,0,0,0.5,0.0,0.5,0.0,0.0
5231,PELIKAN INTERNATIONAL CORPORATION BERHAD,Consumer Products & Services,2018-12-01,10,1.0,-0.0,0.0,0.0,0.0,0.32,0.355,0.185,0.59,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.22,0.22,0.45,-98.5,86.0,-6.25,0.87,0.0,0.0,0.0,-20.34,0.29,6.2,0.37,0.29,0.87,0.0,0.0,0.87,1.48,0,0,0,1+2+3+4+5+6+7+10,4+5+6+7,1+3+4+5+6+7+8+10,1+2+3+4+5+6+7+8+9+10,1202,1124,0.1,0.01,0,0,0,0,0.0,0.0,0.0,0.0,1.0
5202,MSM MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.5,6.45,-0.0,-5.91,-4.43,0.74,0.665,0.23,1.78,2.36,-2.0,-0.43,-0.65,0.0,0.0,-18.07,-16.56,0.37,0.37,5.77,-82.0,52.0,-15.0,6.59,0.0,0.0,0.0,0.0,-0.86,-16.05,-7.39,0.0,2.85,0.33,2.19,0.0,37.39,0,0,0,1+2+3+8,1+3,1+2+3+4+8+10,3+5,2169,2007,0.33,-0.43,134,306,0,0,0.0,0.0,0.5,0.0,1.0
5196,BERJAYA FOOD BERHAD,Consumer Products & Services,2018-04-01,9,2.0,1.08,0.0,0.4,0.3,1.26,1.1,1.0,1.8,1.0423,25.0,0.04,0.04,0.04,3.64,4.24,0.3,0.77,0.36,13.83,3.22,51.0,27.11,27.1,0.0,-82.05,-45.64,0.0,6.29,1.82,8.04,0.0,1.91,2.64,2.7,0.0,0.0,1,0,0,9,+,1+2+3+9,+,60,640,0.05,0.0,0,0,0,5,0.5,0.0,1.0,0.0,0.5
5188,CHINA OUHUA WINERY HOLDINGS LIMITED,Consumer Products & Services,2018-12-01,9,1.0,-0.0,0.0,0.0,0.0,0.03,0.035,0.02,0.045,0.19,142.0,0.0,0.0,0.0,0.0,0.11,-7.98,0.0,0.0,-86.04,-2.08,1.38,-0.35,-0.33,0.0,0.0,0.0,0.0,-89.5,-44.57,-161.41,0.0,6.06,0.0,0.0,0.0,0.0,0,0,0,5+6+7+8,1+2+3+4+5+6,1+2+3+4+5+6+7+8+9,1+3+4+5+6+8,448,14,0.21,-0.03,126,-15,0,0,0.0,0.0,0.0,0.0,1.0
5187,HB GLOBAL LIMITED,Consumer Products & Services,2018-12-01,10,1.0,-0.01,0.0,0.23,0.17,0.07,0.07,0.03,0.155,0.43,4.0,0.02,0.29,0.0,0.0,4.35,5.82,0.06,0.06,-7.37,-2.42,1.62,-0.4,-0.12,0.0,0.0,0.0,0.0,-189.25,32.3,-454.03,-189.25,7.06,0.0,0.0,7.06,12.53,0,0,0,1+3+4+5+6+7+8+10,3+4+5+6,1+2+3+4+5+6+7+8+10,4+5,1228,164,1.03,0.04,261,5,0,0,0.0,0.0,0.0,0.0,1.0
5172,K-STAR SPORTS LIMITED,Consumer Products & Services,2018-12-01,10,0.0,0.0,-0.0,-0.1,-0.08,0.06,0.085,0.035,0.12,0.0568,-6.0,-0.01,-0.12,0.0,0.0,-25.35,-105.84,0.88,0.95,-10.41,-1.1,0.4,-0.35,-0.32,0.0,0.0,0.0,0.0,-88.36,-266.85,-321.83,-88.36,2.0,0.0,0.0,2.0,0.0,0,0,0,1+3+5+6+7+8+10,1+2+3+4+5+6+7,1+2+3+4+5+6+7+8+10,2+3+4+5+6+7,1152,254,0.99,-0.18,15,4,0,0,0.0,0.0,0.0,0.0,0.0
5166,MINDA GLOBAL BERHAD,Consumer Products & Services,2018-12-01,10,0.5,-0.03,-0.0,-0.32,-0.24,0.05,0.045,0.015,0.12,0.16,-2.0,-0.03,-0.67,0.0,0.0,-18.63,-6.68,1.14,0.11,-78.91,-6.0,7.96,0.98,-0.34,0.0,0.0,0.0,0.0,-27.43,-60.99,-49.19,-27.43,12.32,0.0,10.53,12.32,5.4,0,0,0,2+3+4+5+6+7+8+10,1+2+3+4+5+6+7,1+2+3+4+5+6+7+8+9+10,2+3+4+5+6,273,91,0.26,-0.01,101,6,0,0,0.0,0.0,0.0,0.0,0.5
5160,HOMERITZ CORPORATION BERHAD,Consumer Products & Services,2019-08-01,10,3.5,0.69,0.07,1.08,0.81,0.49,0.53,0.355,0.75,0.55,6.0,0.08,0.15,0.03,5.66,15.2,14.78,0.0,0.0,15.36,5.8,11.44,8.62,9.12,0.91,-8.61,0.91,-1.68,11.45,10.55,10.11,11.45,4.82,5.3,4.96,4.82,42.63,1,0,1,1+2+9,+,2+9+10,+,110,148,0.07,0.07,17,34,0,5,0.5,0.0,1.0,1.0,1.0
5159,YOONG ONN CORPORATION BERHAD,Consumer Products & Services,2019-06-01,10,2.5,0.73,0.15,1.15,0.86,0.68,0.635,0.43,1.19,1.44,6.0,0.1,0.16,0.05,7.87,6.9,10.4,0.05,0.04,11.2,5.0,9.64,7.32,7.58,1.49,2.5,1.49,2.46,13.92,12.26,11.85,13.92,3.25,3.0,3.25,3.25,25.54,1,0,1,3+5+10,+,1+5+6+8+10,+,128,256,0.11,0.14,4,44,0,5,0.5,0.0,1.0,0.0,1.0
5157,SAUDEE GROUP BERHAD,Consumer Products & Services,2019-07-01,7,1.5,-0.3,-0.0,-0.6,-0.45,0.19,0.17,0.08,0.4,0.36,-3.0,-0.06,-0.35,0.0,0.0,-15.89,0.76,0.1,0.1,-0.44,-18.5,28.5,5.0,-5.03,0.0,0.0,-0.92,0.0,-4.09,-4.98,-3.6,0.0,0.38,0.0,0.0,0.0,0.0,0,0,0,1+2+3,1+2+3+5,1+2+3+4+6+7,3+6,129,78,-0.04,0.0,3,6,0,0,0.0,0.0,0.5,0.0,1.0
5156,XIDELANG HOLDINGS LTD,Consumer Products & Services,2018-12-01,10,1.0,0.3,1.47,0.03,0.02,0.09,0.06,0.055,0.175,0.8,4.0,0.02,0.33,0.0,0.0,2.01,1.64,0.0,0.0,10.62,0.74,29.0,14.87,7.24,73.49,73.49,-34.18,0.0,42.82,3.93,8.36,42.82,1.38,0.0,0.0,1.38,2.99,1,0,0,1+3+5+6+7+8+10,+,4+5+6+8+9+10,+,776,454,0.22,0.01,198,59,0,0,0.0,0.0,0.0,0.0,1.0
5131,ZHULIAN CORPORATION BERHAD,Consumer Products & Services,2019-11-01,10,1.0,1.62,0.11,1.71,1.28,1.18,1.25,0.95,1.636,1.3083,12.0,0.11,0.09,0.12,9.6,8.24,8.19,0.0,0.0,25.68,8.19,21.3,14.74,13.62,1.01,6.01,1.01,-7.61,7.98,7.37,7.39,7.98,4.96,4.73,4.69,4.96,64.08,1,0,1,1+2+4+5+6+7,+,1+2+4+6+10,+,323,170,0.19,0.11,81,75,0,5,0.0,0.0,0.0,0.0,1.0
5107,IQ GROUP HOLDINGS BERHAD,Consumer Products & Services,2019-03-01,9,1.0,1.2,-0.0,-1.99,-1.49,0.52,0.435,0.21,1.16,1.44,-3.0,-0.16,-0.37,0.0,0.0,-11.35,-1.52,0.04,0.0,2.69,-56.0,41.0,-7.5,3.42,0.0,0.0,0.0,0.0,2.6,2.45,5.71,0.0,2.33,5.12,4.19,0.0,24.6,0,0,0,1+2+4+7,1+8+9,1+2+4+6+7+8+9,1+9,134,141,-0.16,-0.02,-7,-16,0,0,0.0,0.0,0.0,0.0,1.0
5104,CNI HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.0,0.07,-0.0,-0.16,-0.12,0.05,0.055,0.03,0.095,0.1,-7.0,-0.01,-0.18,0.0,5.45,-7.7,-7.23,0.02,0.02,-2.45,-8.5,-6.0,-7.25,-7.25,0.0,0.0,0.0,0.0,-5.6,-5.56,-8.54,-5.6,1.22,0.0,0.0,1.22,56.11,0,0,0,1+3+4+6+7+8+9+10,1+3+4+5+6+7,1+2+3+4+5+6+7+9+10,1+5+7,134,67,0.0,-0.01,7,-2,0,5,0.0,0.0,0.0,0.0,1.0
